cell_line,plate,drug,moa,n_cells,effect,perm_p,significant,n_deg,snr,ceiling_nir,identifiable,isolation,redundant,nn_drug
CVCL_0023,plate14,Bimatoprost,unclear,40,1.9840911626815796,0.19402985074626866,False,0,0.8184639822527888,0.6333333333333333,False,0.9189518318924609,True,Cloxacillin (sodium)
CVCL_0023,plate14,Triamcinolone,Glucocorticoid receptor agonist,47,2.141618490219116,0.014925373134328358,True,0,0.9358928048062215,1.0,True,1.0170458245366978,False,Hexylresorcinol
CVCL_0023,plate14,Olanzapine,unclear,38,2.009382724761963,0.11940298507462686,False,0,0.9216041364334568,0.9666666666666667,True,1.0449415263158643,False,Rimonabant
CVCL_0023,plate14,Rimonabant,unclear,40,2.003554582595825,0.15920398009950248,False,0,0.8705740255257362,0.9,True,0.9459454755623368,True,Triclosan
CVCL_0023,plate14,Pentagastrin,unclear,35,1.959294319152832,0.5920398009950248,False,0,0.7714823236068892,0.7,False,0.8761739043903245,True,Cloxacillin (sodium)
CVCL_0023,plate14,Lumateperone (tosylate),unclear,33,2.0140020847320557,0.6318407960199005,False,0,0.7864786740761106,0.8,True,0.910356366671207,True,Triclosan
CVCL_0023,plate14,Relugolix,unclear,50,1.9923280477523804,0.07462686567164178,False,0,0.9279600331409955,0.9333333333333333,True,1.013276497777219,False,Triclosan
CVCL_0023,plate14,Homoharringtonine,Protein synthesis inhibitor,37,4.931565284729004,0.004975124378109453,True,67,2.004067724355093,1.0,True,1.8412223325663073,False,Hexylresorcinol
CVCL_0023,plate14,Hexylresorcinol,unclear,60,1.8279507160186768,0.4079601990049751,False,0,0.9357326895430911,1.0,True,1.0881111614623145,False,Tucidinostat
CVCL_0023,plate14,Baicalin,unclear,39,2.0136072635650635,0.31343283582089554,False,0,0.7929333878875084,0.3,False,0.8947917161525486,True,Hexylresorcinol
CVCL_0023,plate14,Berberine (chloride hydrate),unclear,30,2.0267622470855713,0.8208955223880597,False,0,0.7151874085861791,0.23333333333333334,False,0.8159254496497828,True,Hexylresorcinol
CVCL_0023,plate14,Medroxyprogesterone acetate,unclear,39,2.14676570892334,0.05970149253731343,False,0,0.9158913183982287,0.9666666666666667,True,1.0337530029805517,False,Tucidinostat
CVCL_0023,plate14,Sinomenine,unclear,36,2.0755722522735596,0.11442786069651742,False,0,0.814924355166856,0.6666666666666666,False,0.8886294139882048,True,Lipoic acid
CVCL_0023,plate14,Goserelin (acetate),unclear,32,2.1289334297180176,0.08955223880597014,False,0,0.7872658816102752,0.6333333333333333,False,0.8758717489465306,True,Hexylresorcinol
CVCL_0023,plate14,Fusidic acid,unclear,37,1.963017225265503,0.5024875621890548,False,0,0.7615487347788361,0.3333333333333333,False,0.8886873238509074,True,Triclosan
CVCL_0023,plate14,Balsalazide (sodium hydrate),JAK/STAT inhibitor,33,2.15128231048584,0.05472636815920398,False,0,0.7649110760436628,0.26666666666666666,False,0.8437729918199031,True,Tucidinostat
CVCL_0023,plate14,Cloxacillin (sodium),unclear,45,1.9158827066421509,0.5920398009950248,False,0,0.8218410877052457,0.8,True,0.9183081749711285,True,Hexylresorcinol
CVCL_0023,plate14,Artesunate,JAK/STAT inhibitor,42,1.977255940437317,0.42786069651741293,False,0,0.8061098802744144,0.8666666666666667,True,0.9405105568722533,True,Triclosan
CVCL_0023,plate14,Lipoic acid,unclear,40,1.9597911834716797,0.3482587064676617,False,0,0.814932087175157,0.7,False,0.9203817390477601,True,Hexylresorcinol
CVCL_1517,plate14,Ciclopirox,unclear,30,2.178739309310913,0.029850746268656716,True,0,0.8026711097619504,0.26666666666666666,False,0.863660550471609,True,Docetaxel
CVCL_1517,plate14,Lidocaine (hydrochloride),unclear,41,2.208056688308716,0.009950248756218905,True,0,0.8570370839239698,0.7333333333333333,False,0.9438770817104131,True,Triclosan
CVCL_1517,plate14,Demeclocycline,unclear,38,1.9626368284225464,0.05970149253731343,False,0,0.8516401212009355,0.6333333333333333,False,0.960686046622302,True,Bergenin
CVCL_1517,plate14,Mitoxantrone (dihydrochloride),DNA synthesis/repair inhibitor,34,1.7957788705825806,0.8407960199004975,False,0,0.7881445912783901,0.9333333333333333,True,0.9339753696787461,True,Triclosan
CVCL_1517,plate14,Larotrectinib,Other TK inhibitor,37,1.8315931558609009,0.6417910447761194,False,0,0.8077595405367667,0.6666666666666666,False,0.9369801576686838,True,Docetaxel
CVCL_1517,plate14,Busulfan,DNA synthesis/repair inhibitor,42,2.000391721725464,0.03482587064676617,True,0,0.8969188818332431,1.0,True,1.0079526210093381,False,Docetaxel
CVCL_1517,plate14,Cepharanthine,unclear,30,2.24811053276062,0.004975124378109453,True,1,0.8344312320208194,0.43333333333333335,False,0.9326530104759879,True,Olanzapine
CVCL_1517,plate14,Radotinib,Other TK inhibitor,45,2.035935640335083,0.014925373134328358,True,0,0.9337115780203746,0.9333333333333333,True,1.0231672592845134,False,Cloxacillin (sodium)
CVCL_1517,plate14,Docetaxel,Microtubule inhibitor,42,1.8890366554260254,0.19402985074626866,False,0,0.8754297212769846,0.8666666666666667,True,0.9482550062238734,True,Bimatoprost
CVCL_1517,plate14,Triclosan,unclear,52,1.858219861984253,0.25870646766169153,False,0,0.8645541238522855,0.8666666666666667,True,0.9789339544919728,True,Tucidinostat
CVCL_1517,plate14,Tucidinostat,HDAC inhibitor,55,1.8288702964782715,0.04975124378109453,True,0,1.0361925340690443,1.0,True,1.152636369383491,False,Bimatoprost
CVCL_1517,plate14,Bergenin,unclear,48,1.9601165056228638,0.04477611940298507,True,0,0.9661817419424669,0.9666666666666667,True,1.0423504895413573,False,Triclosan
CVCL_1517,plate14,Allantoin,unclear,42,1.9728997945785522,0.0845771144278607,False,0,0.924723974926449,1.0,True,1.023227218970486,False,Hexylresorcinol
CVCL_1517,plate14,Bimatoprost,unclear,42,1.7740134000778198,0.5771144278606966,False,0,0.8649477991626663,0.9666666666666667,True,0.9918997217567268,True,Tucidinostat
CVCL_1517,plate14,Triamcinolone,Glucocorticoid receptor agonist,41,2.071188449859619,0.004975124378109453,True,0,0.9082078219964966,1.0,True,0.9612652316390501,True,Hexylresorcinol
CVCL_1517,plate14,Olanzapine,unclear,42,1.7687536478042603,0.7014925373134329,False,0,0.8528626409656017,0.8333333333333334,True,1.0397066140480924,False,Docetaxel
CVCL_1517,plate14,Rimonabant,unclear,32,1.9993958473205566,0.11940298507462686,False,0,0.8803620013246255,0.9333333333333333,True,0.9812255484131316,True,Docetaxel
CVCL_1517,plate14,Pentagastrin,unclear,33,1.96888267993927,0.23383084577114427,False,0,0.789255059758306,0.2,False,0.9399652953394141,True,Bergenin
CVCL_1517,plate14,Lumateperone (tosylate),unclear,42,1.817426085472107,0.7512437810945274,False,0,0.8161322365829679,0.8666666666666667,True,0.9310755584543755,True,Hexylresorcinol
CVCL_1517,plate14,Homoharringtonine,Protein synthesis inhibitor,39,4.315756320953369,0.004975124378109453,True,70,1.8823781556044745,1.0,True,1.8667316671212746,False,Triclosan
CVCL_1517,plate14,Hexylresorcinol,unclear,45,1.7580856084823608,0.7412935323383084,False,0,0.8413356844659806,0.9,True,0.9892795653409123,True,Tucidinostat
CVCL_1517,plate14,Baicalin,unclear,31,1.956013798713684,0.3333333333333333,False,0,0.7617633382365039,0.36666666666666664,False,0.9134250246659626,True,Balsalazide (sodium hydrate)
CVCL_1517,plate14,Berberine (chloride hydrate),unclear,32,1.932749629020691,0.6616915422885572,False,0,0.727828389379692,0.1,False,0.8868716074419944,True,Tucidinostat
CVCL_1517,plate14,Medroxyprogesterone acetate,unclear,39,2.1380391120910645,0.004975124378109453,True,0,0.8243128739017004,0.7333333333333333,False,0.9369950643734611,True,Triclosan
CVCL_1517,plate14,Neratinib (maleate),EGFR/ERBB inhibitor,38,2.2254791259765625,0.004975124378109453,True,0,0.9420249618546103,0.9666666666666667,True,0.9417289623091557,True,Bergenin
CVCL_1517,plate14,Goserelin (acetate),unclear,34,2.143019199371338,0.009950248756218905,True,0,0.8658570347752156,0.5666666666666667,False,0.9160647505147378,True,Cloxacillin (sodium)
CVCL_1517,plate14,Balsalazide (sodium hydrate),JAK/STAT inhibitor,44,1.7721295356750488,0.6019900497512438,False,0,0.8132179189012922,0.7333333333333333,False,0.9725990468101532,True,Triclosan
CVCL_1517,plate14,Cloxacillin (sodium),unclear,43,1.9690601825714111,0.12935323383084577,False,0,0.8687563022628924,0.9666666666666667,True,0.9590289008390674,True,Triclosan
CVCL_1517,plate14,Artesunate,JAK/STAT inhibitor,48,2.0837554931640625,0.009950248756218905,True,0,0.9834060225391484,1.0,True,1.0036165885090331,False,Bergenin
CVCL_1517,plate14,Gallic acid,Cyclooxygenase inhibitor,38,2.074016571044922,0.014925373134328358,True,0,0.9051180407207894,0.9333333333333333,True,0.9411371160205279,True,Triclosan
CVCL_1517,plate14,Lipoic acid,unclear,41,1.7960810661315918,0.6567164179104478,False,0,0.7987782048662496,0.5666666666666667,False,0.9789380620866774,True,Larotrectinib
CVCL_0366,plate14,Ciclopirox,unclear,32,2.180093765258789,0.009950248756218905,True,0,0.7718048091736298,0.15384615384615385,False,0.9157587695116718,True,Hexylresorcinol
CVCL_0366,plate14,Lidocaine (hydrochloride),unclear,32,2.2292611598968506,0.004975124378109453,True,0,0.8815424496081934,0.6153846153846154,False,1.0399857259159007,False,Artesunate
CVCL_0366,plate14,Demeclocycline,unclear,30,2.0300674438476562,0.05970149253731343,False,0,0.7389531549043412,0.07692307692307693,False,0.9053237532695305,True,Hexylresorcinol
CVCL_0366,plate14,Mitoxantrone (dihydrochloride),DNA synthesis/repair inhibitor,33,2.0635626316070557,0.01990049751243781,True,0,0.8648599740078632,0.5384615384615384,False,0.9807202335974848,True,Balsalazide (sodium hydrate)
CVCL_0366,plate14,Cepharanthine,unclear,32,2.1207947731018066,0.004975124378109453,True,0,0.9122779200994893,0.9230769230769231,True,1.0615025678929946,False,Hexylresorcinol
CVCL_0366,plate14,Docetaxel,Microtubule inhibitor,42,1.960235595703125,0.004975124378109453,True,0,0.9329931576389343,1.0,True,1.0488972867383566,False,Balsalazide (sodium hydrate)
CVCL_0366,plate14,Triclosan,unclear,35,1.886582374572754,0.3582089552238806,False,0,0.8166403961700289,0.9230769230769231,True,0.9689182510237547,True,Docetaxel
CVCL_0366,plate14,Tucidinostat,HDAC inhibitor,34,2.146080732345581,0.004975124378109453,True,0,0.9286314786698204,1.0,True,1.0509611118097755,False,Triclosan
CVCL_0366,plate14,Hexylresorcinol,unclear,47,1.8770769834518433,0.07960199004975124,False,0,0.8967983754037884,1.0,True,1.0863841309354563,False,Docetaxel
CVCL_0366,plate14,Baicalin,unclear,37,2.021451473236084,0.01990049751243781,True,0,0.8244846376615417,0.46153846153846156,False,0.9578370890124591,True,Mitoxantrone (dihydrochloride)
CVCL_0366,plate14,Fusidic acid,unclear,32,2.0068745613098145,0.13930348258706468,False,0,0.8401589880214012,0.7692307692307693,False,0.9921115838635662,True,Docetaxel
CVCL_0366,plate14,Balsalazide (sodium hydrate),JAK/STAT inhibitor,34,1.9570777416229248,0.014925373134328358,True,0,0.858163467354766,0.9230769230769231,True,0.9663283460630451,True,Docetaxel
CVCL_0366,plate14,Artesunate,JAK/STAT inhibitor,41,2.0264227390289307,0.024875621890547265,True,0,0.8923927264510985,1.0,True,1.038146664344191,False,Docetaxel
CVCL_0366,plate14,Lipoic acid,unclear,37,1.8924281597137451,0.27860696517412936,False,0,0.8025214850464077,0.9230769230769231,True,0.9557671930924312,True,Docetaxel
CVCL_0320,plate14,Demeclocycline,unclear,40,1.738567590713501,0.582089552238806,False,0,0.820639945747434,0.9583333333333334,True,0.9559298061287799,True,Bimatoprost
CVCL_0320,plate14,Mitoxantrone (dihydrochloride),DNA synthesis/repair inhibitor,41,1.8246309757232666,0.11442786069651742,False,0,0.8661206740548372,1.0,True,0.9682551538775899,True,Bimatoprost
CVCL_0320,plate14,Larotrectinib,Other TK inhibitor,43,1.9113385677337646,0.014925373134328358,True,0,0.8353469190497382,0.8333333333333334,True,0.9447027282684094,True,Triclosan
CVCL_0320,plate14,Busulfan,DNA synthesis/repair inhibitor,34,2.036543369293213,0.03980099502487562,True,0,0.744171390039361,0.375,False,0.8554097355201692,True,Docetaxel
CVCL_0320,plate14,Cepharanthine,unclear,36,1.8895984888076782,0.12437810945273632,False,0,0.8078198563515763,0.9166666666666666,True,0.9795062438353866,True,Demeclocycline
CVCL_0320,plate14,Radotinib,Other TK inhibitor,41,2.1180336475372314,0.004975124378109453,True,0,0.8249629454290943,0.6666666666666666,False,0.9128493021872807,True,Triclosan
CVCL_0320,plate14,Docetaxel,Microtubule inhibitor,56,1.806256890296936,0.07462686567164178,False,0,0.9440631301887867,1.0,True,1.0749400894244237,False,Triclosan
CVCL_0320,plate14,Triclosan,unclear,53,1.774930715560913,0.14925373134328357,False,0,0.8328595268991199,1.0,True,0.9650572835726754,True,Docetaxel
CVCL_0320,plate14,Tucidinostat,HDAC inhibitor,45,1.902879238128662,0.014925373134328358,True,0,0.8916004327269169,0.9166666666666666,True,1.0262075936334984,False,Triclosan
CVCL_0320,plate14,Bergenin,unclear,38,1.864148736000061,0.07462686567164178,False,0,0.8652029852510169,0.9166666666666666,True,1.0082419290907718,False,Bimatoprost
CVCL_0320,plate14,Allantoin,unclear,34,2.0500218868255615,0.01990049751243781,True,0,0.7614572621521757,0.9166666666666666,True,0.9127384464754502,True,Docetaxel
CVCL_0320,plate14,Bimatoprost,unclear,44,1.8386523723602295,0.04975124378109453,True,0,0.8961295645353398,1.0,True,0.9870430816605177,True,Demeclocycline
CVCL_0320,plate14,Rimonabant,unclear,31,1.837120532989502,0.38308457711442784,False,0,0.7429231350541358,0.5,False,0.8776499406225869,True,Bimatoprost
CVCL_0320,plate14,Pentagastrin,unclear,35,1.842572569847107,0.47761194029850745,False,0,0.7188003787688191,0.375,False,0.9015468935683243,True,Docetaxel
CVCL_0320,plate14,Lumateperone (tosylate),unclear,34,1.708715558052063,0.9552238805970149,False,0,0.6385824251541263,0.16666666666666666,False,0.8873053489602736,True,Mitoxantrone (dihydrochloride)
CVCL_0320,plate14,Homoharringtonine,Protein synthesis inhibitor,46,3.2847936153411865,0.004975124378109453,True,32,1.6919228056442934,1.0,True,1.680331949066054,False,Triclosan
CVCL_0320,plate14,Hexylresorcinol,unclear,42,1.792391061782837,0.26865671641791045,False,0,0.8147341407522966,0.7916666666666666,False,1.004517225702518,False,Triclosan
CVCL_0320,plate14,Baicalin,unclear,33,1.956929087638855,0.06467661691542288,False,0,0.8171911649288484,0.7916666666666666,False,0.928898905597083,True,Triclosan
CVCL_0320,plate14,Berberine (chloride hydrate),unclear,32,1.864330768585205,0.582089552238806,False,0,0.7675684685165757,0.75,False,0.9083175426720861,True,Mitoxantrone (dihydrochloride)
CVCL_0320,plate14,Medroxyprogesterone acetate,unclear,35,1.8921903371810913,0.2835820895522388,False,0,0.7408031780411314,0.7916666666666666,False,0.9163229028384061,True,Triclosan
CVCL_0320,plate14,Neratinib (maleate),EGFR/ERBB inhibitor,32,2.0540590286254883,0.04975124378109453,True,0,0.7695682400805857,0.4166666666666667,False,0.8873586081551644,True,Triclosan
CVCL_0320,plate14,Fusidic acid,unclear,31,2.017002582550049,0.05970149253731343,False,0,0.7573155476525061,0.4583333333333333,False,0.8701761195617126,True,Triclosan
CVCL_0320,plate14,Cloxacillin (sodium),unclear,32,2.05633282661438,0.014925373134328358,True,0,0.7439888564941518,0.375,False,0.8338410495998322,True,Triclosan
CVCL_0320,plate14,Artesunate,JAK/STAT inhibitor,38,2.0815956592559814,0.004975124378109453,True,0,0.8583860129459218,0.875,True,1.0012629735978937,False,Hexylresorcinol
CVCL_0320,plate14,Lipoic acid,unclear,45,1.9412133693695068,0.009950248756218905,True,0,0.9002029924806544,1.0,True,0.9658860964523858,True,Bimatoprost
CVCL_0131,plate14,Ciclopirox,unclear,38,1.829171061515808,0.23383084577114427,False,0,0.7255565467625628,0.7096774193548387,False,0.9355969105234503,True,Cloxacillin (sodium)
CVCL_0131,plate14,Lidocaine (hydrochloride),unclear,34,2.1107263565063477,0.009950248756218905,True,0,0.8278787304104154,0.967741935483871,True,0.9756906659095803,True,Berberine (chloride hydrate)
CVCL_0131,plate14,Demeclocycline,unclear,45,1.727036952972412,0.22388059701492538,False,0,0.77423236425823,0.9032258064516129,True,0.9732521376656691,True,Docetaxel
CVCL_0131,plate14,Mitoxantrone (dihydrochloride),DNA synthesis/repair inhibitor,40,1.868757963180542,0.004975124378109453,True,0,0.8851410401724719,0.967741935483871,True,1.0087402457504555,False,Docetaxel
CVCL_0131,plate14,Larotrectinib,Other TK inhibitor,39,1.6694369316101074,0.8059701492537313,False,0,0.7175748987348076,0.7419354838709677,False,0.9480902008825131,True,Demeclocycline
CVCL_0131,plate14,Cepharanthine,unclear,36,1.7386069297790527,0.6368159203980099,False,0,0.6952392211524069,0.3548387096774194,False,0.8943947990385963,True,Docetaxel
CVCL_0131,plate14,Radotinib,Other TK inhibitor,51,1.6340562105178833,0.6169154228855721,False,0,0.7016726351472061,0.5806451612903226,False,0.9119762163071945,True,Cloxacillin (sodium)
CVCL_0131,plate14,Docetaxel,Microtubule inhibitor,52,1.625373363494873,0.18407960199004975,False,0,0.8213506766949542,1.0,True,1.0429134707795225,False,Balsalazide (sodium hydrate)
CVCL_0131,plate14,Triclosan,unclear,52,1.6576389074325562,0.39303482587064675,False,0,0.7800049834039858,0.967741935483871,True,0.9892807451456687,True,Gallic acid
CVCL_0131,plate14,Tucidinostat,HDAC inhibitor,44,1.7876278162002563,0.04477611940298507,True,1,0.8159081120338226,1.0,True,1.009864431265753,False,Demeclocycline
CVCL_0131,plate14,Bergenin,unclear,51,1.6739859580993652,0.23383084577114427,False,0,0.7891990915203546,0.9354838709677419,True,0.9921449961569684,True,Hexylresorcinol
CVCL_0131,plate14,Allantoin,unclear,41,1.9641104936599731,0.004975124378109453,True,0,0.8179672005943165,0.9354838709677419,True,1.0083620929836778,False,Demeclocycline
CVCL_0131,plate14,Bimatoprost,unclear,32,1.8859163522720337,0.0845771144278607,False,0,0.7919359479615984,0.8064516129032258,True,0.9746286561218127,True,Pentagastrin
CVCL_0131,plate14,Triamcinolone,Glucocorticoid receptor agonist,49,1.807214379310608,0.014925373134328358,True,0,0.7953320240794434,0.8709677419354839,True,0.9948930914141044,True,Triclosan
CVCL_0131,plate14,Olanzapine,unclear,37,1.7363090515136719,0.24875621890547264,False,0,0.7159679172480184,0.6451612903225806,False,0.8951626159491987,True,Pentagastrin
CVCL_0131,plate14,Rimonabant,unclear,33,1.74293053150177,0.572139303482587,False,0,0.6669914621325044,0.0967741935483871,False,0.8915558440328493,True,Hexylresorcinol
CVCL_0131,plate14,Pentagastrin,unclear,45,1.6921160221099854,0.1890547263681592,False,0,0.7962780105394025,0.967741935483871,True,1.00460034405812,False,Docetaxel
